"record_id","countrynum","statenum","route","routename","active","latitude","longitude","stratum","bcr","landtypeid","routetypeid","routetypedetailid"
4327,124,76,261,"LAC SQUATEC",0,-47.6305800,-68.5243300,29,14,0,1,1
4328,124,76,262,"Saint-Damase",0,-48.7771000,-67.7018600,28,14,0,1,1
4329,124,76,264,"MONT ALBERT",1,-48.9957800,-66.3801600,29,14,0,1,1
4330,124,76,265,"CHANDLER",1,-48.3496200,-64.6774600,28,14,0,1,1
4331,124,76,266,"St. Elzéar",1,-48.0112969,-65.3380145,28,14,0,1,1
4332,124,76,281,"RIVIÈRE PORTNEUF",1,-48.6298300,-69.1080600,29,8,0,1,1
4333,124,76,284,"Rivière Godbout",0,-49.3292800,-67.6237900,29,8,0,1,1
4334,124,76,286,"R STE MARGUERITE",1,-50.6343800,-66.7928400,29,8,0,1,1
4335,124,76,302,"GATINEAU",1,-45.5249300,-75.8590700,18,12,0,1,1
4336,124,76,304,"CHATEAUGUAY",1,-45.3676700,-73.7103800,18,13,0,1,1
4337,124,76,306,"MONTEBELLO",1,-45.7906700,-74.6830400,18,12,0,1,1
4338,124,76,309,"BOLTON",1,-45.3028200,-72.3809200,28,14,0,1,1
4339,124,76,310,"STOKE",1,-45.4506900,-71.8608100,28,14,0,1,1
4340,124,76,314,"DELEAGE",1,-46.3808300,-75.9186400,28,12,0,1,1
4341,124,76,317,"ST. MICHEL",0,-46.5583700,-73.8148300,29,12,0,1,1
4342,124,76,318,"BRANDON",1,-46.3268400,-73.4269800,28,12,0,1,1
4343,124,76,320,"SHAWINIGAN",1,-46.6049100,-72.8129800,18,12,0,1,1
4344,124,76,321,"ISSOUDUN",0,-46.5778300,-71.6251600,18,13,0,1,1
4345,124,76,324,"BEAUREGARD",1,-46.7383500,-70.0222900,28,14,0,1,1
4346,124,76,336,"LA CROCHE",0,-47.7083300,-72.7450800,28,12,0,1,1
4347,124,76,337,"LAC BARRETTE",0,-47.4713600,-71.2365300,29,12,0,1,1
4348,124,76,339,"ST HILARION",0,-47.7780300,-70.7396500,29,12,0,1,1
4349,124,76,341,"KAMOURASKA",1,-47.5483900,-69.4240100,28,14,0,1,1
4350,124,76,343,"BEAUDRY",0,-48.1075800,-79.2585200,29,8,0,1,1
4351,124,76,345,"AMOS",0,-48.2331500,-78.4346000,29,8,0,1,1
4352,124,76,346,"DESPINASSY",1,-48.7049400,-77.9425100,29,8,0,1,1
4353,124,76,355,"Taillon",1,-48.6653500,-71.8230200,28,8,0,1,1
4354,124,76,357,"ZEC Brébeuf",1,-48.1575900,-70.5538000,28,8,0,1,1
4355,124,76,361,"La John",1,-48.6762800,-67.0092000,28,14,0,1,1
4356,124,76,362,"Padoue",1,-48.6674600,-67.8376800,28,14,0,1,1
4357,124,76,363,"MIGUASHA",1,-48.2241900,-66.2588600,28,14,0,1,1
4358,124,76,364,"LISTUGUJ",1,-48.0460300,-66.8244000,28,14,0,1,1
4359,124,76,365,"NEWPORT",0,-48.3346100,-64.7748000,28,14,0,1,1
4360,124,76,366,"Petite Vallée",1,-49.0120300,-65.2813600,29,14,0,1,1
4361,124,76,381,"Tadoussac",1,-48.1434700,-69.7152700,28,8,0,1,1
4362,124,76,384,"Godbout",1,-49.3148000,-67.7104333,29,8,0,1,1
4363,124,76,390,"BOLDUC",1,-45.9593400,-70.6591600,28,14,0,1,1
4364,124,76,417,"Rivière du Milieu",1,-46.5583700,-73.8148300,29,12,0,1,1
4365,124,76,421,"St-Agapit",1,-46.5517500,-71.7223900,18,13,0,1,1
4366,124,76,436,"CARIGNAN",1,-47.3260000,-72.7927300,28,12,0,1,1
4367,124,76,437,"L AUX ECORCE",1,-47.8367800,-71.3661200,29,12,0,1,1
4368,124,76,439,"N.- D. DES MONTS",1,-47.6420800,-70.6150100,29,12,0,1,1
4369,124,76,443,"Clerval",1,-48.7488600,-79.4785500,29,8,0,1,1
4370,124,76,445,"Lac Berry",1,-48.5166646,-78.3613876,29,8,0,1,1
4371,124,76,461,"Degelis",1,-47.6052990,-68.5646960,29,14,0,1,1
4372,124,76,464,"Ste-Anne-des-Monts",1,-49.0226100,-66.3984900,29,14,0,1,1
4373,124,76,465,"PELLEGRIN",0,-48.6959900,-65.0482800,28,14,0,1,1
4374,124,76,466,"ST. SIMEON",1,-48.0779500,-65.5979700,28,14,0,1,1
4375,124,76,521,"Lyster",1,-46.3238900,-71.8055300,18,13,0,1,1
4376,124,76,537,"LAC MALIN",1,-47.3438900,-71.0408100,29,12,0,1,1
4377,124,76,543,"Évain",0,-48.2142200,-79.0981700,29,8,0,1,1
4378,124,76,565,"GRAND-PABOS",0,-48.3346100,-64.7748000,28,14,0,1,1
4379,124,76,621,"St-Flavien",0,-46.3239700,-71.8057600,18,13,0,1,1
4380,124,76,643,"Lac Ted",1,-48.1075801,-79.2585254,29,8,0,1,1
4381,124,76,665,"ZEC DES ANSES",1,-48.3346100,-64.7748000,28,14,0,1,1
4382,840,77,1,"QUONSET PT",1,-41.6039129,-71.4546814,12,30,0,1,1
4383,840,77,2,"SACHUEST PT",0,-41.4859497,-71.2448829,12,30,0,1,1
4384,840,77,3,"SHANNOCK",1,-41.3985827,-71.7014909,12,30,0,1,1
4385,840,77,4,"WALLUM LAKE",1,-41.9898687,-71.7364119,12,30,0,1,1
4386,840,77,102,"PULASKI",0,-41.9598397,-71.7969419,12,30,0,1,1
4387,840,77,202,"CASIMIR PULASKI SF",1,-41.9519955,-71.7788270,12,30,0,1,1
4388,840,77,800,"BLOCK ISLAND",1,-41.2239857,-71.5653939,9,30,0,1,6
4389,124,79,1,"CARNDUFF",1,-49.1771100,-101.8440500,30,11,0,1,1
4390,124,79,2,"ARCOLA",1,-49.6100300,-102.5934400,30,11,0,1,1
4391,124,79,3,"HEWARD",1,-49.8720800,-103.1578600,30,11,0,1,1
4392,124,79,4,"AXFORD",0,-49.6392200,-104.3777900,37,11,0,1,1
4393,124,79,5,"MITCHELLTON",1,-49.7265500,-105.6878200,37,11,0,1,1
4394,124,79,6,"12 MILE LAKE",0,-49.5527900,-106.0264800,38,11,0,1,1
4395,124,79,7,"CADILLAC",1,-49.6401300,-107.9919600,38,11,0,1,1
4396,124,79,9,"MAPLE CREEK",0,-49.9382300,-109.5309400,38,11,0,1,1
4397,124,79,10,"CHURCHBRIDGE",0,-50.8588900,-101.8115100,30,11,0,1,1
4398,124,79,11,"ESTERHAZY",0,-50.8556600,-102.2384500,30,11,0,1,1
4399,124,79,12,"GLENAVON",1,-50.2512200,-103.1518600,30,11,0,1,1
4400,124,79,13,"LUMSDEN",0,-50.6325800,-104.9280100,30,11,0,1,1
4401,124,79,14,"MOOSE JAW",1,-50.3385300,-105.3973300,37,11,0,1,1
4402,124,79,15,"PARKBEG",1,-50.4844700,-106.2795500,37,11,0,1,1
4403,124,79,16,"SWIFT CURRNT",1,-50.1060800,-107.7339200,38,11,0,1,1
4404,124,79,17,"TUBEROSE",0,-50.9215900,-108.0739200,38,11,0,1,1
4405,124,79,19,"WROXTON",1,-51.1531500,-101.8201600,30,11,0,1,1
4406,124,79,20,"THEODORE",1,-51.4162800,-102.9735900,30,11,0,1,1
4407,124,79,21,"ITUNA",0,-51.1806800,-103.6678800,30,11,0,1,1
4408,124,79,22,"LEROY",0,-51.9981800,-104.8499300,30,11,0,1,1
4409,124,79,23,"GIRVIN",1,-51.1538800,-105.8452500,37,11,0,1,1
4410,124,79,24,"BLADWORTH",1,-51.4165000,-106.1216600,37,11,0,1,1
4411,124,79,25,"DELISLE",0,-51.6997000,-107.1376400,37,11,0,1,1
4412,124,79,26,"TYNER",1,-51.0667000,-108.2465100,38,11,0,1,1
4413,124,79,27,"KERROBERT",0,-51.8816900,-109.0862500,37,11,0,1,1
4414,124,79,28,"HUDSON BAY",1,-52.8244300,-102.3713100,30,6,0,1,1
4415,124,79,29,"KELVINGTON",0,-52.1005100,-103.6485800,30,11,0,1,1
4416,124,79,30,"WATSON",0,-52.1402500,-104.5775200,30,11,0,1,1
4417,124,79,31,"WAKAW",1,-52.7256800,-105.7042500,30,11,0,1,1
4418,124,79,32,"MARCELIN",1,-52.9584600,-106.7326600,30,11,0,1,1
4419,124,79,33,"BIGGAR",1,-52.2376400,-107.9789400,30,11,0,1,1
4420,124,79,34,"WILKIE",1,-52.4057200,-108.5941900,30,11,0,1,1
4421,124,79,35,"MANITO LAKE",1,-52.7403300,-109.6081300,30,11,0,1,1
4422,124,79,36,"OTOSQUEN",1,-53.6257500,-102.0845500,29,6,0,1,1
4423,124,79,37,"ARBORFIELD",1,-53.1328900,-103.3190100,30,6,0,1,1
4424,124,79,38,"LOVE",1,-53.4695500,-104.1429700,29,6,0,1,1
4425,124,79,39,"CLOUSTON",1,-53.1026400,-105.8598500,29,6,0,1,1
4426,124,79,40,"PARK VALLEY",1,-53.7151300,-106.7304000,29,6,0,1,1
4427,124,79,41,"LEOVILLE",1,-53.4825000,-107.4312200,30,6,0,1,1
4428,124,79,42,"BRIGHTSAND",1,-53.5115400,-108.6352400,30,6,0,1,1
4429,124,79,43,"TURTLEFORD",1,-53.3879500,-109.0284000,30,6,0,1,1
4430,124,79,44,"Jan Lake",1,-54.9965190,-102.7791150,29,8,0,1,1
4431,124,79,45,"Hanson Lake Road",1,-54.4962290,-103.8327000,29,6,0,1,1
4432,124,79,46,"PIPRELL LAKE",1,-54.1858400,-104.9217600,29,6,0,1,1
4433,124,79,47,"HIGHWAY CRK",1,-54.9694700,-105.3544900,29,6,0,1,1
4434,124,79,48,"Elaine Lake",1,-54.3826620,-106.2680510,29,6,0,1,1
4435,124,79,49,"DORE LAKE",1,-54.7082900,-107.2342600,29,6,0,1,1
4436,124,79,50,"MEADOW LAKE",0,-54.0782300,-108.2775900,29,6,0,1,1
4437,124,79,51,"Lac des Iles",1,-54.4774970,-109.3312510,29,6,0,1,1
4438,124,79,52,"Sandy Bay",1,-55.5222600,-102.3101770,29,8,0,1,1
4439,124,79,54,"Missinipe",1,-55.6452440,-104.7348700,29,8,0,1,1
4440,124,79,55,"La Ronge",1,-55.0522430,-105.3378170,29,8,0,1,1
4441,124,79,56,"Pinehouse Lake",1,-55.2345140,-106.7901840,29,8,0,1,1
4442,124,79,57,"Beauval",1,-55.2175420,-107.3568580,29,6,0,1,1
4443,124,79,58,"Buffalo Narrows",1,-55.5482710,-108.0957070,29,6,0,1,1
4444,124,79,59,"Vermette Lake",1,-55.5745060,-109.0150530,29,6,0,1,1
4445,124,79,61,"Purdey Lake",1,-56.5448710,-103.5774850,29,8,0,1,1
4446,124,79,64,"Mawdley Lake",1,-56.9319070,-106.1125910,29,8,0,1,1
4447,124,79,66,"Turnor Lake",1,-56.4739510,-108.6943740,29,6,0,1,1
4448,124,79,67,"Garson Lake",1,-56.3111210,-109.9609310,29,6,0,1,1
4449,124,79,69,"Huggins Lake",1,-57.8924010,-103.8419190,29,8,0,1,1
4450,124,79,71,"Key Lake",1,-57.2181430,-105.6624010,29,8,0,1,1
4451,124,79,75,"Gedak Lake",1,-57.8812790,-109.3717330,29,8,0,1,1
4452,124,79,77,"Wollaston Lake",1,-58.2758270,-103.9983740,25,8,0,1,1
4453,124,79,78,"Waterbury Lake",1,-58.5021700,-104.4980770,29,8,0,1,1
4454,124,79,79,"Yurkowski Lake",1,-58.8822240,-105.8020200,25,8,0,1,1
4455,124,79,83,"Athabasca Shore",1,-58.5219670,-109.5030630,29,8,0,1,1
4456,124,79,87,"Stony Rapids",1,-59.2577200,-105.8273410,25,8,0,1,1
4457,124,79,102,"KENOSEE LAKE",1,-49.8346400,-102.2775600,30,11,0,1,1
4458,124,79,103,"CEDOUX",1,-49.8722000,-103.5647500,37,11,0,1,1
4459,124,79,104,"CEYLON",1,-49.4354600,-104.5845600,37,11,0,1,1
4460,124,79,105,"SPRING VALLY",1,-49.9305500,-105.1658000,37,11,0,1,1
4461,124,79,106,"WOOD RIVER",1,-49.9603500,-106.5508500,38,11,0,1,1
4462,124,79,107,"FRENCHMAN RV",1,-49.1672800,-107.1531100,38,11,0,1,1
4463,124,79,108,"EASTEND",1,-49.5527700,-108.3086400,38,11,0,1,1
4464,124,79,109,"CYPRESS HILL",1,-49.6679600,-109.7497100,38,11,0,1,1
4465,124,79,111,"CROOKED LAKE",1,-50.6519900,-102.8413500,30,11,0,1,1
4466,124,79,112,"TYVAN",1,-50.0036100,-103.5759100,30,11,0,1,1
4467,124,79,113,"EDENWOLD",1,-50.5717700,-104.2727200,30,11,0,1,1
4468,124,79,114,"DRINKWATER",1,-50.3094800,-105.0306200,30,11,0,1,1
4469,124,79,115,"COURVAL",1,-50.3695100,-106.1421000,38,11,0,1,1
4470,124,79,116,"DENDRON",1,-50.0186700,-107.0059500,38,11,0,1,1
4471,124,79,117,"TOMPKINS",1,-50.3100600,-108.9352000,38,11,0,1,1
4472,124,79,118,"BURSTALL",1,-50.8049600,-109.9518500,38,11,0,1,1
4473,124,79,120,"WILLOWBROOK",1,-51.0923800,-102.7553400,30,11,0,1,1
4474,124,79,121,"GOODEVE",1,-51.0335600,-103.6208300,30,11,0,1,1
4475,124,79,122,"SERATH",1,-51.2703700,-104.4725100,30,11,0,1,1
4476,124,79,123,"FARRERDALE",1,-51.4163600,-105.8270800,37,11,0,1,1
4477,124,79,124,"BRODERICK",1,-51.5618900,-106.6371700,37,11,0,1,1
4478,124,79,125,"BOUNTY",1,-51.3145000,-107.1989900,37,11,0,1,1
4479,124,79,126,"DUPEROW",1,-51.9969600,-108.3585600,37,11,0,1,1
4480,124,79,127,"KINDERSLEY",1,-51.5039400,-109.1682100,38,11,0,1,1
4481,124,79,128,"BERTWELL",1,-52.6660100,-102.3742900,30,6,0,1,1
4482,124,79,129,"GREENWATER",1,-52.4348000,-103.6146200,30,6,0,1,1
4483,124,79,130,"PLEASANTDALE",1,-52.6672200,-104.2369300,30,6,0,1,1
4484,124,79,131,"BIRCH HILLS",1,-52.9874200,-105.3415100,30,6,0,1,1
4485,124,79,132,"ABERDEEN",1,-52.0567000,-106.2189900,30,11,0,1,1
4486,124,79,133,"ASQUITH",1,-52.2310900,-107.4078800,30,11,0,1,1
4487,124,79,134,"HANDEL",1,-52.2599700,-108.6931600,30,11,0,1,1
4488,124,79,135,"SENLAC",1,-52.7258400,-109.8998400,30,11,0,1,1
4489,124,79,136,"CUMBERLAND",1,-53.8622200,-102.9329100,29,6,0,1,1
4490,124,79,137,"SQUAW RAPIDS",1,-53.6895300,-103.3344900,29,6,0,1,1
4491,124,79,138,"WHITE FOX",1,-53.6563300,-104.0938900,29,6,0,1,1
4492,124,79,139,"PADDOCKWOOD",1,-53.2923600,-105.5370200,29,6,0,1,1
4493,124,79,140,"PR AL PARK",1,-53.5835700,-106.1749200,29,6,0,1,1
4494,124,79,141,"MULLINGAR",1,-53.0171800,-107.5853600,30,6,0,1,1
4495,124,79,142,"EDAM",1,-53.2780400,-108.6250600,30,6,0,1,1
4496,124,79,143,"ST WALBURG",1,-53.6002100,-109.4941700,30,6,0,1,1
4497,124,79,144,"Flin Flon",1,-54.8417140,-102.0555110,29,8,0,1,1
4498,124,79,146,"Jayjay Lake",1,-54.4859950,-104.2368710,29,6,0,1,1
4499,124,79,147,"Timber Bay",1,-54.1950590,-105.6397220,29,6,0,1,1
4500,124,79,149,"GREEN LAKE",1,-54.5064700,-107.8674900,29,6,0,1,1
4501,124,79,150,"DORINTOSH",1,-54.4217400,-108.6277200,29,6,0,1,1
4502,124,79,204,"PARRY",1,-49.6310600,-104.7163400,37,11,0,1,1
4503,124,79,209,"THE GAP",0,-49.9604600,-109.5316000,38,11,0,1,1
4504,124,79,210,"LANGENBURG",1,-50.9041500,-101.5786900,30,11,0,1,1
4505,124,79,211,"BANGOR",1,-50.8559400,-102.3081900,30,11,0,1,1
4506,124,79,213,"Craven",1,-50.7588800,-104.6899000,30,11,0,1,1
4507,124,79,217,"WHITE BEAR",1,-50.9215300,-108.0704300,37,11,0,1,1
4508,124,79,221,"HUBBARD",1,-51.1808100,-103.6674400,30,11,0,1,1
4509,124,79,222,"JANSEN",1,-51.9981800,-104.8499300,30,11,0,1,1
4510,124,79,225,"Donovan",1,-51.6997000,-107.1376400,37,11,0,1,1
4511,124,79,227,"COLEVILLE",1,-51.8525000,-109.0756400,37,11,0,1,1
4512,124,79,229,"FOSSTON",1,-52.0858200,-103.6008900,30,11,0,1,1
4513,124,79,230,"ENGLEFELD",1,-52.1402500,-104.5773800,30,11,0,1,1
4514,124,79,237,"AYLSHAM",1,-53.4525200,-103.8474400,29,6,0,1,1
4515,124,79,243,"FRENCHMAN BT",0,-53.6427400,-109.7167900,30,6,0,1,1
4516,124,79,250,"Cabana Road",1,-54.0782300,-108.2775900,29,6,0,1,1
4517,124,79,309,"KINCORTH",1,-49.9604500,-109.5317300,38,11,0,1,1
4518,124,79,402,"Mankota",1,-49.4500600,-107.4862200,38,11,0,1,1
4519,124,79,403,"Newton Lake",1,-49.3098700,-107.7920300,38,11,0,1,1
4520,124,79,404,"Fort Walsh",0,-49.5956700,-109.7706700,38,11,0,1,1
4521,124,79,405,"Divide",1,-49.1017100,-109.1227200,38,11,0,1,1
4522,124,79,406,"Shaunavon",1,-49.3054700,-108.4276500,38,11,0,1,1
4523,124,79,407,"Scotsguard",1,-49.8221100,-108.0825900,38,11,0,1,1
4524,124,79,408,"Hazlet",1,-50.3840600,-108.7086600,38,11,0,1,1
4525,124,79,417,"Clark Bridge",1,-49.2387900,-105.3236800,38,11,0,1,1
4526,124,79,418,"St Victor",1,-49.4455200,-105.8617600,38,11,0,1,1
4527,124,79,420,"Bordeland",1,-49.0287500,-105.9905600,38,11,0,1,1
4528,124,79,424,"Shooter Hill",1,-50.6885500,-106.5586800,37,11,0,1,1
4529,840,80,1,"JOHNS ISLE",0,-32.7927447,-80.1081539,3,27,0,1,1
4530,840,80,2,"JAMESTOWN",1,-33.2862522,-79.6942904,3,27,0,1,1
4531,840,80,3,"HARDEEVILLE",1,-32.2511024,-81.0334581,3,27,0,1,1
4532,840,80,4,"ROME",1,-33.6458617,-79.4348459,3,27,0,1,1
4533,840,80,5,"HOLLY HILL",1,-33.3222497,-80.4614109,4,27,0,1,1
4534,840,80,6,"COWARD",1,-34.0240154,-79.7849141,4,27,0,1,1
4535,840,80,7,"FORESTON",1,-33.6866717,-80.0543589,4,27,0,1,1
4536,840,80,8,"NEW HOLLAND",1,-33.6937497,-81.4906299,4,27,0,1,1
4537,840,80,9,"WAGENER",1,-33.7228886,-81.3572843,4,27,0,1,1
4538,840,80,10,"DILLON",1,-34.5006527,-79.4239119,4,27,0,1,1
4539,840,80,11,"BISHOPVILLE",1,-34.1944419,-80.2141711,4,27,0,1,1
4540,840,80,12,"BOYKIN ML PD",0,-34.1121757,-80.5795979,4,27,0,1,1
4541,840,80,13,"WALTERBORO",1,-32.8571976,-80.6511435,3,27,0,1,1
4542,840,80,14,"LITTLE MTN",0,-34.1960217,-81.4124759,11,29,0,1,1
4543,840,80,15,"SALEM XRD",1,-34.4494097,-81.2818969,11,29,0,1,1
4544,840,80,16,"PENDLETON",0,-34.7060587,-82.6769029,11,29,0,1,1
4545,840,80,17,"OWINGS",0,-34.7696567,-82.1291429,11,29,0,1,1
4546,840,80,18,"BARTON CREEK",1,-34.6616003,-83.2805093,11,29,0,1,1
4547,840,80,19,"BOILING SPGS",0,-35.0827867,-81.9796069,11,29,0,1,1
4548,840,80,20,"LANDRUM",0,-35.1785347,-82.2119889,11,28,0,1,1
4549,840,80,21,"PLUM BRANCH",1,-33.8064239,-82.2729506,11,29,0,1,1
4550,840,80,22,"NIXONVILLE",0,-33.8538817,-78.8192379,3,27,0,1,1
4551,840,80,23,"New Ellenton",1,-33.5434800,-81.6743800,4,27,0,1,1
4552,840,80,24,"Ward",1,-33.8430580,-81.7155670,4,27,0,1,1
4553,840,80,25,"Campobello",1,-35.0551040,-82.1558400,11,29,0,1,1
4554,840,80,26,"Whitmire",1,-34.3889720,-81.7355720,11,29,0,1,1
4555,840,80,27,"Green Sea",1,-34.1940670,-79.0737330,3,27,0,1,1
4556,840,80,28,"Kingstree",1,-33.6975690,-79.6355230,3,27,0,1,1
4557,840,80,29,"Lowrys",1,-34.7659030,-81.2162920,11,29,0,1,1
4558,840,80,30,"Ridgeway",1,-34.3198330,-80.9424000,4,29,0,1,1
4559,840,80,31,"Salem",1,-34.9264420,-83.0140220,11,29,0,1,1
4560,840,80,50,"BLACKSBURG",1,-35.0799639,-81.5465039,11,29,0,1,1
4561,840,80,51,"GREENWOOD",1,-34.0395565,-82.0911916,11,29,0,1,1
4562,840,80,52,"JOANNA",1,-34.2121984,-81.8252707,11,29,0,1,1
4563,840,80,53,"MOUNT PISGAH",1,-34.5830237,-80.4444509,4,27,0,1,1
4564,840,80,54,"BENNETTSVILLE",1,-34.7417067,-79.8130029,4,27,0,1,1
4565,840,80,55,"OLAR",1,-33.1451427,-81.0479519,4,27,0,1,1
4566,840,80,56,"PINEWOOD",1,-33.7674907,-80.5391859,4,27,0,1,1
4567,840,80,57,"CARVERS BAY",1,-33.6193783,-79.3278250,3,27,0,1,1
4568,840,80,58,"NIXVILLE",1,-32.7502126,-81.0471784,4,27,0,1,1
4569,840,80,59,"DALE",1,-32.5362314,-80.6830998,3,27,0,1,1
4570,840,80,101,"ADAMS RUN",1,-32.9525947,-80.2609479,3,27,0,1,1
4571,840,80,112,"CAUTHENS XRD",1,-34.6203357,-80.7700429,11,29,0,1,1
4572,840,80,114,"PROSPERITY",1,-34.0867789,-81.4778659,11,29,0,1,1
4573,840,80,116,"ANDERSON",1,-34.6896995,-82.6539427,11,29,0,1,1
4574,840,80,117,"OWINGS 2",1,-34.7522612,-82.1092506,11,29,0,1,1
4575,840,80,119,"CHESNEE",1,-35.0971457,-81.9817129,11,29,0,1,1
4576,840,80,120,"OSBORN MTN.",0,-35.1961517,-82.2929779,23,28,0,1,1
4577,840,80,122,"RED BLUFF",1,-33.8544267,-78.8155657,3,27,0,1,1
4578,840,80,220,"BATTLECREEK",1,-34.7497507,-83.2890849,23,28,0,1,1
4579,840,80,900,"SANDHILLS",1,-34.5478477,-80.1728969,4,27,0,1,3
4580,840,80,901,"KIAWAH ISLAND",1,-32.6041275,-80.1555591,3,27,0,1,3
4581,840,81,1,"LENNOX",1,-43.3306215,-96.8856776,37,11,0,1,1
4582,840,81,2,"TRIPP",1,-43.2841620,-97.8751124,37,11,0,1,1
4583,840,81,3,"HOWARD",1,-43.9499467,-97.4702229,37,11,0,1,1
4584,840,81,4,"WHITE LAKE",1,-43.8312097,-98.6458819,37,11,0,1,1
4585,840,81,5,"GEDDES",1,-43.1834022,-98.7072332,37,11,0,1,1
4586,840,81,6,"CHAMBERLAIN",1,-43.9043437,-99.3437499,38,17,0,1,1
4587,840,81,7,"WINNER",1,-43.3137817,-99.8703379,39,17,0,1,1
4588,840,81,8,"ROSEBUD",1,-43.2008645,-100.8980976,36,17,0,1,1
4589,840,81,9,"ROCKYFORD",1,-43.6550387,-102.5111319,39,17,0,1,1
4590,840,81,10,"VOLGA",1,-44.2320836,-96.9486732,37,11,0,1,1
4591,840,81,11,"RAYMOND",1,-44.9067977,-97.9423379,37,11,0,1,1
4592,840,81,12,"ROSWELL",1,-44.0157709,-97.6708995,37,11,0,1,1
4593,840,81,13,"BROADLAND",1,-44.5010807,-98.3160719,37,11,0,1,1
4594,840,81,14,"LANE",0,-44.0386067,-98.4322579,37,11,0,1,1
4595,840,81,15,"CROW CREEK",1,-44.1217830,-99.2503172,38,11,0,1,1
4596,840,81,16,"FT THOMPSON",1,-44.1738082,-99.5004818,39,17,0,1,1
4597,840,81,17,"WILMOT",1,-45.4278547,-96.7190699,37,11,0,1,1
4598,840,81,18,"VEBLEN",1,-45.8489747,-97.3322679,37,11,0,1,1
4599,840,81,19,"BRITTON",1,-45.7331549,-97.7103493,37,11,0,1,1
4600,840,81,20,"FORBES",1,-45.9390434,-98.8284656,37,11,0,1,1
4601,840,81,21,"CONDE",0,-45.1555417,-98.2072749,37,11,0,1,1
4602,840,81,22,"GETTYSBURG",1,-45.0136163,-99.8583744,38,11,0,1,1
4603,840,81,23,"LONG LAKE",1,-45.8541675,-99.2629045,38,11,0,1,1
4604,840,81,24,"LAPLANT",1,-45.1286458,-100.5576004,39,17,0,1,1
4605,840,81,25,"PROMISE",1,-45.3558482,-100.6150464,39,17,0,1,1
4606,840,81,26,"OWANKA",1,-44.0210147,-102.5874329,39,17,0,1,1
4607,840,81,27,"ROUBAIX LK",0,-44.2081337,-103.6533359,61,17,0,1,1
4608,840,81,28,"VOLUNTEER",1,-44.5118757,-103.1333309,39,17,0,1,1
4609,840,81,29,"CUSTER",1,-43.8204584,-103.6401740,61,17,0,1,1
4610,840,81,30,"OTTUMWA",1,-44.2125557,-101.3067249,39,17,0,1,1
4611,840,81,31,"HARDING",1,-45.2341239,-103.7823662,39,17,0,1,1
4612,840,81,32,"CEDAR PASS",1,-43.7410071,-101.9591186,39,17,0,1,1
4613,840,81,33,"FORT PIERRE",1,-44.3862037,-100.4910279,39,17,0,1,1
4614,840,81,34,"GORMAN",1,-44.9702507,-100.1241026,38,11,0,1,1
4615,840,81,35,"MAURINE",1,-45.1458023,-102.5581808,39,17,0,1,1
4616,840,81,36,"REVA",1,-45.5456780,-103.0327882,39,17,0,1,1
4617,840,81,37,"LODGEPOLE",1,-45.8344327,-102.9426799,39,17,0,1,1
4618,840,81,38,"EAGLE BUTTE",1,-45.1866557,-101.0672759,39,17,0,1,1
4619,840,81,39,"ISABEL",1,-45.4728047,-101.4293209,39,17,0,1,1
4620,840,81,40,"MARCUS",1,-44.6620423,-102.2818053,39,17,0,1,1
4621,840,81,41,"HAYES",1,-44.3721307,-101.1351779,39,17,0,1,1
4622,840,81,42,"ARDMORE",1,-43.1154997,-103.6802059,39,17,0,1,1
4623,840,81,43,"BADLANDS",1,-43.8936958,-102.4574947,39,17,0,1,1
4624,840,81,44,"LACREEK",1,-43.0190774,-101.4921774,36,17,0,1,1
4625,840,81,45,"WHITE RIVER",1,-43.5789808,-100.9295573,39,17,0,1,1
4626,840,81,46,"PLEASANT VAL",1,-43.5869787,-103.7284629,61,17,0,1,1
4627,840,81,47,"HILL CITY",1,-43.9250683,-103.5145345,61,17,0,1,1
4628,840,81,48,"BLACK FOX",1,-44.1027392,-103.8969916,61,17,0,1,1
4629,840,81,49,"ENGLEWOOD",1,-44.2591557,-103.8404699,61,17,0,1,1
4630,840,81,50,"LONG DRAW",1,-44.1823942,-103.8948268,61,17,0,1,1
4631,840,81,114,"LANE 2",1,-44.0387337,-98.4322564,37,11,0,1,1
4632,840,81,121,"TURTON",1,-45.1555417,-98.2072839,37,11,0,1,1
4633,840,81,127,"SILVER CITY",0,-44.2080537,-103.6533279,61,17,0,1,1
4634,840,81,702,"NORBECK",1,-43.8109741,-103.5930217,61,17,0,1,1
4635,840,81,703,"ELK MOUNTAIN",1,-43.7824708,-104.0396900,61,17,0,1,1
4636,840,81,704,"ROCHFORD",1,-44.1230277,-103.6980332,61,17,0,1,1
4637,840,81,705,"HAZELRODT",1,-43.7260521,-103.5059330,61,17,0,1,1
4638,840,81,706,"LIGHTNING CR",1,-43.8122287,-103.7667248,61,17,0,1,1
4639,840,81,900,"PIONEER",1,-43.2974037,-103.1690979,39,17,0,1,3
4640,840,81,901,"COTTONWOOD",1,-43.3619587,-103.9228739,39,17,0,1,3
4641,840,81,907,"S. PIONEER",1,-43.1877447,-103.1694109,39,17,0,1,3
4642,840,81,908,"INDIAN",1,-43.0213802,-103.6686132,39,17,0,1,3
4643,840,81,909,"RAILROAD BUTTE",1,-43.9188659,-102.9203336,39,17,0,1,3
4644,840,81,910,"FRENCH CREEK",0,-43.6651357,-102.8709109,39,17,0,1,3
